tour_id,start,end,distance_clean,ascent_clean,descent_clean,time_ascent_clean,time_descent_clean,difficulty,difficulty_calc1,fitness_calc2,leistungskm_calc3,min_clean,max_clean,title,subtitle,link,map,description
40828,46.84316625513454;8.60704061144393,46.84307614706089;8.607150249947285,0.01,na,na,00:00:00,00:00:00,T1,easy,na,0,1529,1529,Von der Bergstation Brüsti,Berggasthaus Brüsti 1530 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/berggasthaus-bruesti-2140485050/mountain-hiking/von-der-bergstation-bruesti-40828/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/berggasthaus-bruesti-2140485050/berg-und-alpinwandern/von-der-bergstation-bruesti-40828/,"Zur einen Türe raus, zur anderen rein. So kurz wie fein."
6667,46.33787268135043;6.851766614576334,46.332572126073295;6.784603506703537,7.48, 1385 , 1385 ,04:15:00,02:30:00,T3,medium,difficult,21,1046,2430,De Miex par le vallon de Verne,Les Cornettes de Bise 2431 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/les-cornettes-de-bise-187/mountain-hiking/de-miex-par-le-vallon-de-verne-6667/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/les-cornettes-de-bise-187/berg-und-alpinwandern/von-miex-durch-das-vallon-de-verne-6667/,"De Le Flon après Miex, suivre la route en terre battue du Lac de Taney. Peu après la première épingle, emprunter à gauche dans la forêt, le sentier de Plan de l’Ortie. Continuer sur la route d’alpage dans le fond du vallon, par En Verne et Le Cœur. Une dernière pente avec un bon sentier permet de gagner le col de Verne (1813 m). Du col, gravir le raide pâturage de La Calaz. Au chalet (2064 m), traverser en direction des Rochers de Chaudin (P. 2113), puis par des lapiaz monter au col 2255 m. Suivre intégralement l’itinéraire balisé jusqu’au sommet, en escaladant facilement un court ressaut rocheux."
40817,46.330796417488024;6.7658272551217555,46.332571638514736;6.784604034257461,3.31, 1000 , 1000 ,02:45:00,01:30:00,T4,difficult,difficult,13,1502,2430,Par le couloir de Séraukin,Les Cornettes de Bise 2431 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/les-cornettes-de-bise-187/mountain-hiking/par-le-couloir-de-seraukin-40817/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/les-cornettes-de-bise-187/berg-und-alpinwandern/durch-das-couloir-de-seraukin-40817/,"Du refuge de Bise (1502 m), un bon sentier grimpe en zigzag vers les Cornettes, puis oblique à droite sous les parois et débouche au Pas de la Bosse. Ensuite prendre au SE un sentier horizontal pour atteindre un large couloir, c'est le couloir Séraukin. Le sentier remonte cette pente et grimpe bientôt en zigzag sur une sorte de vire ascendante au pied de la falaise de l'arête SW. Au haut d'une zone rocailleuse, il franchit une vague cheminée et une crête pour arriver à la brèche de Séraukin: petite plate-forme dominant le site de Bise. Apres une brève traversée sur le versant S de La Chapelle (à noter que quelques spits sont en place pour sécuriser des passages au cas où il resterait des bouts de névés), gravir un escalier naturel menant sur l'arête SW. La sente suit plus ou moins cette crête puis continue de niveau à droite et au-dessus d'un grand cirque rocheux. Dès que le sommet est en vue, elle monte directement vers celui-ci dans une pente d'herbe et de lapiaz."
40815,46.920528019520205;9.355494018617552,46.92009101953727;9.330192018570983,2.39, 400 ,na,01:15:00,00:00:00,T2,medium,easy,6,1340,1728,Von St. Martin oder Gigerwald,Schräawislihütte 1732 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schraeawislihuette-2147000242/mountain-hiking/von-st-martin-oder-gigerwald-40815/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/schraeawislihuette-2147000242/berg-und-alpinwandern/von-st-martin-oder-gigerwald-40815/,Vom Parkplatz St. Martin dem Bergwanderweg südlich der Tamina (nicht dem Fahrsträsschen gegenüber!) entlang in Richtung Tüfwald. Eine kurze Waldpassage und ein letzter Aufstieg über Alpweiden führen zur Schräawislihütte.
40768,46.10040001977194;7.559690015431802,46.10682465984382;7.578523923320627,2.72, 530 , 530 ,02:00:00,01:00:00,T3,medium,medium,8,2349,2866,Du Val de Moiry (versant E),Col du Tsaté 2868 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/col-du-tsate-4393/mountain-hiking/du-val-de-moiry-versant-e-40768/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/col-du-tsate-4393/berg-und-alpinwandern/vom-val-de-moiry-e-seite-40768/,"De l'extrémité de la route du val de Moiry (Lac de Châteaupré, 2352 m), monter au P. 2388 par un beau sentier en direction NW. Du P. 2388, atteindre le Lac de la Bayenna (2548 m) par quelques lacets et une pente gazonnée. Puis remonter la combe, progressivement plus escarpée, et atteindre au col par des gazons et des éboulis (2868 m). Montée 2h, T3."
255,46.099971527100664;7.781784534165895,46.09310152713882;7.7702695341623,2.68, 1540 ,na,04:30:00,00:00:00,T2,medium,difficult,18,1399,1977,From Randa via Alp Jatz or the Schatzplatte (Normal route),Weisshornhütte SAC 2932 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/weisshornhuette-sac-2147000290/mountain-hiking/from-randa-via-alp-jatz-or-the-schatzplatte-255/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/weisshornhuette-sac-2147000290/berg-und-alpinwandern/von-randa-ueber-alp-jatz-oder-schatzplatte-255/,"From Randa (1409 m, train station) cross under the viaduct and over the bridge (P. 1404). Pass the houses of Eie, cross the stream of the Schusslauizug and ascend via several long zigzags to a first rocky pulpit at 1570 m. Cross the Schusslauibach again and climb southwards through forest up to a cliff edge which is followed NW to P. 1963. Turn south again and reach Rötiboden (1977 m, turn-off to the variant via Schatzplatte). 2 1⁄2 hours."
40799,46.06756391613001;7.775724691609677,46.072683435675685;7.762825121428824,3.77, 1700 ,na,05:30:00,00:00:00,T4,difficult,difficult,21,1438,2246,Abenteuerzustieg von Täsch (Alaska-Trail),Weisshornhütte SAC 2932 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/weisshornhuette-sac-2147000290/mountain-hiking/abenteuerzustieg-von-taesch-alaska-trail-40799/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/weisshornhuette-sac-2147000290/berg-und-alpinwandern/abenteuerzustieg-von-taesch-alaska-trail-40799/,"Vom Täsch aus überqueren wir die Matter Vispa über die Brücke südlich des Bahnhofs. Wir folgen dem Fahrweg ca. 200 m nordwärts, bis der gut ausgeschilderte Felsenweg zum Arigscheis nach links abzweigt. In angenehmen Kehren durch lichte Arvenwälder, später zum Teil recht ausgesetzt mit Leitern und Treppen über Felsstufen hinweg gelangen wir zum Aussichtspunkt Arigscheis P. 2244 m. Bänke, Tische und die Aussicht auf die Mischabelgruppe laden zum Verweilen ein. (2 ½ Std.)"
40790,46.37457343866746;10.03128940544463,46.374858221510436;10.033907685337024,0.4, 60 ,na,00:15:00,00:00:00,T1,easy,easy,1,2090,2151,Von der Alp Grüm,Casa Alpina Belvedere 2198 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/casa-alpina-belvedere-2147482434/mountain-hiking/von-der-alp-gruem-40790/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/casa-alpina-belvedere-2147482434/berg-und-alpinwandern/von-der-alp-gruem-40790/,"Man folgt dem gut ausgebauten Wanderweg ostwärts, überquert die Geleise und steigt in zwei, drei Serpentinen zur aussichtsreich gelegenen Casa Alpina Belvedere hinauf."
40761,46.94815485171426;7.440534486609998,46.94396275832248;7.448454442615634,1.09, 10 ,na,00:15:00,00:00:00,T1,easy,easy,1,501,542,Vom Bahnhof Bern (Normal route),Alpines Museum der Schweiz 531 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/alpines-museum-der-schweiz-12255/mountain-hiking/vom-bahnhof-bern-40761/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/alpines-museum-der-schweiz-12255/berg-und-alpinwandern/vom-bahnhof-bern-40761/,"Aus den Tiefen der Berner Bahnhofsunterführung spätestens beim Baldachin mit der Tramhaltestelle ans Licht. Unter den Lauben der Spitalgasse ostwärts bis zu den Einkehrmöglichkeiten am Bärenplatz. Frisch gestärkt oder direkt weiter in die Marktgasse, voraus der Zytgloggenturm. Scharf rechts in die Hotelgasse, wo zahlreiche Unterkünfte die Möglichkeit für eine Zweitagestour bieten. Kurz vor dem Casino öffnet sich die Aussicht, bei guter Witterung auf die Berner Alpen, bei mässigem Wetter auf eine weitere Einkehr. Ein luftiger Gang über die Kirchenfeldbrücke, nach dem Brückenkopf westwärts bis vor das Alpinen Museum. Ab hier - Vorsicht Stufe, das unter Einheimischen berüchtigte Fallenberg-Trittli - mit wenig Höhenverlust linkerhand ins Las Alps (siehe Einkehren und Übernachten), der Eintrittspforte zum Alpinen Museum. Sollte das Fallenberg-Trittli schlechte Verhältnisse aufweisen sein, bietet sich eine die versteckte, schwach geneigte Rampe 10 Meter weiter westlich an."
40716,46.0334045512976;7.718836308978995,46.023934390969046;7.748203646568167,4.63, 1800 , 1800 ,04:30:00,02:30:00,T4,difficult,difficult,23,1605,2451,Von Zermatt über Trift,Mettelhorn 3406 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/mettelhorn-1155/mountain-hiking/von-zermatt-ueber-trift-40716/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/mettelhorn-1155/berg-und-alpinwandern/von-zermatt-ueber-trift-40716/,"Von Zermatt (1605 m) geht man kurz der Bahnhofstrasse entlang und schwenkt (vor der Kirche!) nach rechts hinauf auf den Triftweg. Auf diesem verlässt man relativ schnell den Ort und steigt zu einem Steg über den Triftbach, der sich unterhalb der Felsen von Fad befindet. Nun steigt man steil in engen Kehren hinauf bis Alterhaupt (1961 m, Rest. Edelweiss), 1 Std. Man geht nun rechts (NW) in die Schlucht des Triftbachs, kommt beim Stellistein (ca. 2060 m) vorbei und steigt auf einem Höhenweg den steilen Hang entlang bis Trift (2337 m, Berggasthaus)Nun weiter Richtung Rothornhütte SAC bis zur Abzweigung P. 2452, 1 Std."
40691,46.31534271165824;6.861189366223747,46.31595914788662;6.816691992271186,6.03, 990 , 990 ,02:45:00,02:00:00,T3,medium,difficult,16,1128,2093,"Par le versant S, via le col de Recon (Normal route)",Le Linleu 2094 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/le-linleu-1052/mountain-hiking/par-le-versant-s-via-le-col-de-recon-40691/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/le-linleu-1052/berg-und-alpinwandern/par-le-versant-s-via-le-col-de-recon-40691/,"De l'arrêt de bus postal La Cheurgne, suivre quelques mètres la route qui monte aux Fignards puis emprunter le sentier pédestre qui conduit au col de Recon en passant par Les Fours, Plan de Croix et la buvette de l'alpage Recon. Emprunter le sentier à droite qui conduit au col de Braitaz, contourne l'Aiguille de même nom par son flanc SW et rejoint le col d'Outanne. Ensuite s'élever légèrement à flanc de montagne vers la selle herbeuse (col de Sevan) ouverte entre le Linleu et la Tête de Sevan. Grimper alors à droite sur une raide croupe gazonnée, suivre une trace qui franchit un pas rocheux facile et remonter enfin une pente herbeuse menant au sommet. Descente par le même itinéraire."
2206,46.31447052713258;7.895668535512427,46.34816891251386;7.904398378257702,6.04, 1380 ,na,04:00:00,00:00:00,T3,medium,difficult,20,1409,2255,Von Westen,Schiltfurgga 2755 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schiltfurgga-3640/mountain-hiking/von-westen-2206/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/schiltfurgga-3640/berg-und-alpinwandern/von-westen-2206/,"Von Finnen (1408 m) gelangt man zuerst auf dem Wanderweg nach Chaschtler und dann durch den Wald zur Kapelle Honegga. Von hier wenig absteigend, dann wieder ansteigend zur Honalpa und weiter über P. 2205 bei den Schäferhütten vorbei, dort horizontal zum Furggbach."
40679,46.315225526907014;7.94171753528288,46.35189352703686;7.935955535644836,5.38, 1570 ,na,05:00:00,00:00:00,T5+,difficult,difficult,21,1194,1654,Von Osten aus dem Gredetschtal,Schiltfurgga 2755 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schiltfurgga-3640/mountain-hiking/von-osten-aus-dem-gredetschtal-40679/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/schiltfurgga-3640/berg-und-alpinwandern/von-osten-aus-dem-gredetschtal-40679/,"Vom Mund (1187 m) steigt man auf dem Wanderweg und teilweise der Strasse über Tähischinu und Zienzhischinu zum Stolleneingang. Weiter gelangt man durch den beleuchteten Stollen ins Gredetschtal und über den Fahrweg bis zum meist trockenen Bachgraben, der kurz vor denn Alpgebäuden von Strick P.1644 in den Mundbach mündet."
413,46.95850352278368;9.095990534904285,46.92728352278206;9.080315534710795,5.86, 700 ,na,02:30:00,00:00:00,T2,medium,medium,13,1599,2297,From Mettmen (or Kies/Schwanden) (Normal route),Leglerhütte SAC 2273 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/leglerhuette-sac-2147000149/mountain-hiking/from-mettmen-or-kies-schwanden-413/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/leglerhuette-sac-2147000149/berg-und-alpinwandern/von-mettmen-oder-kies-schwanden-413/,"From the reservoir 'Stausee Garichti', follow the path up-valley past Niderenalp, turn right at Hübschböden and climb up to Sunnenbergfurggele (small pass). Continue up past some boulders, then traverse round and drop slightly down to reach the Leglerhütte."
779,46.92188743591921;9.155183272304676,46.927447532631724;9.080464543762897,9.14, 1100 ,na,03:30:00,00:00:00,T2,medium,difficult,20,1482,2297,Von Elm Ämpächli,Leglerhütte SAC 2273 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/leglerhuette-sac-2147000149/mountain-hiking/von-elm-aempaechli-779/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/leglerhuette-sac-2147000149/berg-und-alpinwandern/von-elm-aempaechli-779/,"Auf markiertem Bergwanderweg über ober Ämpächli - Pleus - P. 2117 - Wildmad zum Wildmadfurggeli. Anschliessend hinunter nach Hinter Matt (P. 2135) und an den Nordfuss von Schwarz Chöpf, vor der trifft man auf den Weg von Mettmen, auf diesem via Sunnenbergfurggele zur Leglerhütte SAC."
463,46.457801529824515;7.444093539085797,46.399933290596465;7.441295689327783,8.64, 1800 ,na,06:00:00,00:00:00,T2,medium,difficult,27,1065,1584,From Lenk via Färiche and Iffigenalp (Normal route),Wildstrubelhütte SAC 2793 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wildstrubelhuette-sac-2147000294/mountain-hiking/from-lenk-via-faeriche-and-iffigenalp-463/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/wildstrubelhuette-sac-2147000294/berg-und-alpinwandern/von-lenk-ueber-faeriche-und-iffigenalp-463/,"From Lenk train station, follow the road to the Lenkersee and continue to Ey (P. 1078). Cross the bridge and turn right to follow the well-marked hiking trail via Teufebode, Färiche and Langersite to the Iffigfal (waterfall). Oovercome the steep step to the right (W) of the waterfall, the follow the road, or footpath beside it, along to Iffigenalp. In the summer season, this section can be covered by bus or car, shortening the ascent by half."
464,46.37032252934925;7.488771538065369,46.382983529491675;7.4677365382853065,2.72, 170 ,na,01:15:00,00:00:00,T3,medium,easy,4,2737,2920,Von Montana über die Wisshorelücke,Wildstrubelhütte SAC 2793 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wildstrubelhuette-sac-2147000294/mountain-hiking/von-montana-ueber-die-wisshoreluecke-464/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/wildstrubelhuette-sac-2147000294/berg-und-alpinwandern/von-montana-ueber-die-wisshoreluecke-464/,Von der Bergstation der Seilbahn Plaine Morte (2881 m) steigt man zuerst auf die Pointe de la Plaine Morte (2926 m). Von hier folgt man dem Weg über den Geröll- oder Firnrücken hinunter in den Sattel P. 2740. Weiter folgt man dem Pfad westlich der Pointe de Vatseret und später nach Westen aufsteigend zur Wisshorelücke (2851 m). Nach der Lücke führt der Pfad in nordwestlicher Richtung hinunter zur Wildstrubelhütte.
40678,46.37922976108997;7.3883350076244705,46.38292091449534;7.4676316735602954,10.52, 1130 ,na,05:30:00,00:00:00,T3,medium,difficult,22,2300,2786,Von der Wildhornhütte über Schnidejoch und Rawilpass,Wildstrubelhütte SAC 2793 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wildstrubelhuette-sac-2147000294/mountain-hiking/von-der-wildhornhuette-ueber-schnidejoch-und-rawilpass-40678/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/wildstrubelhuette-sac-2147000294/berg-und-alpinwandern/von-der-wildhornhuette-ueber-schnidejoch-und-rawilpass-40678/,"Von der Wildhornhütte SAC auf die alte Seitenmoräne des Chilchligletscher, an dessen Zunge und Ufer vorbei zum Schnidejoch. Duch die Gerölllandschaft hinunter bis fast zum Lac de Téné, einem Karsee in karger Felslandschaft. In reizvollem Auf und Ab quert der Weg zu den Ebenen südlich des Rawilpass. Auf der Passhöhe rechts vorbei an den etwas höher gelegenen Rawilseeleni zum Schlussaufstieg zur Wildstrubelhütte SAC."
467,46.34605885156501;7.433984222693172,46.38295652949139;7.4677825382848315,10.76, 1150 ,na,04:30:00,00:00:00,T3+,medium,difficult,22,1724,2857,Vom Lac de Tseuzier über Mondralêche und Weisshornsee,Wildstrubelhütte SAC 2793 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wildstrubelhuette-sac-2147000294/mountain-hiking/vom-lac-de-tseuzier-ueber-mondraleche-und-weisshornsee-467/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/wildstrubelhuette-sac-2147000294/berg-und-alpinwandern/vom-lac-de-tseuzier-ueber-mondraleche-und-weisshornsee-467/,"Vom Staudamm des Lac de Tseuzier (1779 m) geht man zuerst über die Staumauer und folgt dem Alpsträssen nach Mondralêche (2019 m) hinauf. Nun folgt man zuerst dem Fahrweg, dann dem Bergweg hinauf, passiert dabei westlich den mit Kreuz versehenen Felskopf bei La Combe. Bei P. 2188 folgt man dem Bergweg in nordwestlicher, dann nordöstlicher Richtung hinauf zur Fläche von Plaine Morte Huiton. Bei P. 2448 folgt man dem Bergweg nach Norden, später steiler westlich des Weisshornsees hinauf zum Übergang zwischen dem Rohrbachstein und P. 2884. Nun führt der Weg nach Nordosten zur Wysshorelücke (2851 m) und absteigend nach Nordwesten zur Hütte."
