link,title,difficulty,distance,elevation_up,elevation_down,duration,speed
https://www.komoot.com/smarttour/8041317,Aussichtsplattform Harder loop from Luziwichel,Intermediate,4.34 mi,"2,100 ft","2,100 ft",03:45,1.2 mph
https://www.komoot.com/smarttour/12241479,Strandbad Neuhaus – Burgruine loop from Unterem Berg,Intermediate,6.08 mi,200 ft,200 ft,02:32,2.4 mph
https://www.komoot.com/smarttour/1847655,Strandbad Neuhaus loop from Unterem Berg,Intermediate,5.07 mi,325 ft,325 ft,02:12,2.3 mph
https://www.komoot.com/smarttour/1219056,Aussichtsplattform Harder – Wannichnubel loop from Underem Berg,Expert,2.99 mi,850 ft,875 ft,02:02,1.5 mph
https://www.komoot.com/smarttour/1219053,Aussichtsplattform Harder – Elfenweg uphill loop from Underem Berg,Intermediate,1.90 mi,775 ft,750 ft,01:28,1.3 mph
https://www.komoot.com/smarttour/12247316,Strandbad Neuhaus loop from Homüedig,Intermediate,4.91 mi,125 ft,125 ft,02:02,2.4 mph
https://www.komoot.com/smarttour/8042547,Blick auf die Aareschleuse – Goldeysteg loop from Unterem Berg,Intermediate,6.44 mi,275 ft,275 ft,02:43,2.4 mph
https://www.komoot.com/smarttour/8044470,Casino und Kursaal Interlaken – Blick auf die Aareschleuse loop from Luziwichel,Intermediate,10.6 mi,675 ft,675 ft,04:36,2.3 mph
https://www.komoot.com/smarttour/12241835,Schibefluh - UNTERSEEN (CH) loop from Unterem Berg,Easy,1.86 mi,700 ft,700 ft,01:09,1.6 mph
https://www.komoot.com/smarttour/12242490,Funicular view – Blick zur Bergbahn loop from Interlaken,Intermediate,3.50 mi,"1,025 ft","1,025 ft",02:06,1.7 mph
https://www.komoot.com/smarttour/5471167,Aussichtspunkt – Au Miroir du Doubs loop from Les Brenets,Intermediate,9.84 mi,"1,525 ft","1,500 ft",04:45,2.1 mph
https://www.komoot.com/smarttour/12193956,Bahnhof Les Brenets – Aussichtspunkt loop from Les Brenets,Expert,12.2 mi,"2,275 ft","2,275 ft",06:11,2.0 mph
https://www.komoot.com/smarttour/8003484,Saut du Doubs – Aussichtspunkt loop from Les Brenets,Intermediate,6.11 mi,"1,150 ft","1,175 ft",03:03,2.0 mph
https://www.komoot.com/smarttour/8003484,Saut du Doubs – Aussichtspunkt loop from Les Brenets,Intermediate,6.11 mi,"1,150 ft","1,175 ft",03:03,2.0 mph
https://www.komoot.com/smarttour/4145816,Bahnhof Les Brenets – Aussichtspunkt loop from Les Brenets,Intermediate,5.72 mi,"1,400 ft","1,375 ft",03:02,1.9 mph
https://www.komoot.com/smarttour/12193511,Bahnhof Les Brenets – Aussichtspunkt loop from Les Brenets,Intermediate,7.76 mi,"1,525 ft","1,525 ft",03:56,2.0 mph
https://www.komoot.com/smarttour/712785,See loop from La Brévine,Easy,4.55 mi,275 ft,250 ft,01:57,2.3 mph
https://www.komoot.com/smarttour/1516625,Torfabbau – Picknikplatz loop from Les Ponts-de-Martel,Easy,1.82 mi,25 ft,25 ft,00:45,2.4 mph
https://www.komoot.com/smarttour/4145609,Hiking loop from Les Brenets,Easy,3.09 mi,575 ft,575 ft,01:31,2.0 mph
https://www.komoot.com/smarttour/1511639,"Bahnhof / Gare, Le Locle – Auberge du Grand Sommartel loop from Le Locle, Centre ville",Intermediate,8.52 mi,"1,475 ft","1,475 ft",04:10,2.0 mph
https://www.komoot.com/smarttour/5473260,Glacière de Monlési loop from La Brévine,Intermediate,8.89 mi,"1,025 ft","1,025 ft",04:03,2.2 mph
https://www.komoot.com/smarttour/12208079,Glacière de Monlési – See loop from Chez Guenet,Expert,11.8 mi,"1,250 ft","1,250 ft",05:21,2.2 mph
https://www.komoot.com/smarttour/5470614,Badeplatz loop from Les Brenets,Easy,1.91 mi,350 ft,350 ft,00:57,2.0 mph
https://www.komoot.com/smarttour/12208670,Tichodrome Via Ferrata loop from Noiraigue,Expert,1.92 mi,550 ft,550 ft,01:11,1.6 mph
https://www.komoot.com/smarttour/12208754,Restaurant Le Petit-Som-Martel – Auberge du Grand Sommartel loop from Les Ponts-de-Martel,Intermediate,5.34 mi,725 ft,750 ft,02:29,2.2 mph
https://www.komoot.com/smarttour/12208088,Sentier frontalier loop from La Chaux-du-Milieu,Intermediate,7.57 mi,"1,275 ft","1,275 ft",03:38,2.1 mph
https://www.komoot.com/smarttour/12209856,Auberge du Grand Sommartel loop from Le Locle,Intermediate,5.17 mi,900 ft,900 ft,02:31,2.0 mph
https://www.komoot.com/smarttour/12210758,Point de vue – Grotte de l'ours loop from Le Stand,Intermediate,6.62 mi,975 ft,975 ft,03:07,2.1 mph
https://www.komoot.com/smarttour/8011571,Torfabbau – Picknikplatz loop from Les-Ponts-de-Martel,Easy,4.56 mi,75 ft,75 ft,01:52,2.4 mph
https://www.komoot.com/smarttour/12208214,Sibierien der Schweiz loop from La Brévine,Intermediate,10.7 mi,"1,300 ft","1,300 ft",04:54,2.2 mph
https://www.komoot.com/smarttour/459467,"Winterberg, Kt. Bern – Blick von Heiligenschwendi aus loop from Hubelweid",Easy,2.74 mi,525 ft,525 ft,01:21,2.0 mph
https://www.komoot.com/smarttour/994359,Egg – Traumhaftes Panorama loop from Homberg,Easy,3.55 mi,700 ft,675 ft,01:45,2.0 mph
https://www.komoot.com/smarttour/1812903,Traumhaftes Panorama – Egg loop from Goldiwil,Intermediate,4.43 mi,"1,000 ft","1,000 ft",02:16,2.0 mph
https://www.komoot.com/smarttour/1812903,Traumhaftes Panorama – Egg loop from Goldiwil,Intermediate,4.43 mi,"1,000 ft","1,000 ft",02:16,2.0 mph
https://www.komoot.com/smarttour/4170777,Traumhaftes Panorama – Bären im Homberg loop from Homberg,Easy,3.55 mi,575 ft,575 ft,01:43,2.1 mph
https://www.komoot.com/smarttour/12235370,Toller Bauernhofladen loop from Goldiwil,Intermediate,5.05 mi,650 ft,650 ft,02:21,2.1 mph
https://www.komoot.com/smarttour/1816550,Egg – Traumhaftes Panorama loop from Tannhalten,Intermediate,5.11 mi,925 ft,900 ft,02:30,2.0 mph
https://www.komoot.com/smarttour/8033783,"Wanderung Stuzweg & Rabenflue – Rabeflue, Kt. Bern loop from Goldiwil",Intermediate,5.22 mi,950 ft,950 ft,02:35,2.0 mph
https://www.komoot.com/smarttour/1812865,Hiking loop from Goldiwil,Easy,1.34 mi,250 ft,250 ft,00:39,2.0 mph
https://www.komoot.com/smarttour/5484894,Vesuv (Aussichtspunkt) – Blick von Heiligenschwendi aus loop from Goldiwil,Intermediate,5.63 mi,975 ft,975 ft,02:45,2.1 mph
https://www.komoot.com/smarttour/12235371,"Rabeflue, Kt. Bern – Wandern zur Rabenflue loop from Goldiwil",Easy,3.66 mi,775 ft,775 ft,01:52,2.0 mph
https://www.komoot.com/smarttour/1812907,Egg – Egg bei Goldiwil BE loop from Goldiwil,Easy,2.29 mi,450 ft,450 ft,01:08,2.0 mph
https://www.komoot.com/smarttour/1816557,Blueme Aussichtsturm – Aussichtspunkt loop from Oberdorf,Intermediate,4.39 mi,"1,275 ft","1,250 ft",02:26,1.8 mph
https://www.komoot.com/smarttour/8032706,Egg bei Goldiwil BE – Egg loop from Goldiwil,Intermediate,2.73 mi,525 ft,550 ft,01:22,2.0 mph
https://www.komoot.com/smarttour/12233151,Bären im Homberg – Traumhaftes Panorama loop from Homberg,Easy,2.63 mi,400 ft,375 ft,01:15,2.1 mph
https://www.komoot.com/smarttour/1816571,Traumaussicht vom Rotenberg loop from Halten,Intermediate,4.13 mi,800 ft,800 ft,02:03,2.0 mph
https://www.komoot.com/smarttour/1813215,Traumaussicht vom Rotenberg – Tisch mit schöner Aussicht loop from Oberdorf,Easy,3.86 mi,750 ft,775 ft,01:57,2.0 mph
https://www.komoot.com/smarttour/12233104,Blick auf Heiligenschwendi – Aussicht Blume loop from Boden,Easy,2.88 mi,600 ft,600 ft,01:28,2.0 mph
https://www.komoot.com/smarttour/1599472,Wolfsschlucht – Wolfsschlucht loop from Herbetswil,Expert,8.98 mi,"2,375 ft","2,375 ft",05:20,1.7 mph
https://www.komoot.com/smarttour/1595982,Aussichtspunkt Passwang – Vogelberg loop from Ramiswil,Expert,7.71 mi,"1,800 ft","1,800 ft",04:03,1.9 mph
https://www.komoot.com/smarttour/1593615,Wolfsschlucht – Wolfsschlucht loop from Welschenrohr,Intermediate,7.51 mi,"1,925 ft","1,925 ft",04:11,1.8 mph
https://www.komoot.com/smarttour/1593615,Wolfsschlucht – Wolfsschlucht loop from Welschenrohr,Intermediate,7.51 mi,"1,925 ft","1,925 ft",04:11,1.8 mph
https://www.komoot.com/smarttour/1816440,Gipfel Röti – Balmfluechöpfli loop from Welschenrohr,Expert,8.82 mi,"2,500 ft","2,500 ft",05:13,1.7 mph
https://www.komoot.com/smarttour/991224,Neu-Falkenstein – Ruine Neu-Falkenstein loop from Balsthal,Easy,4.11 mi,525 ft,525 ft,01:55,2.2 mph
https://www.komoot.com/smarttour/363370,Neu-Falkenstein – Ruine Neu-Falkenstein loop from Holderbank,Easy,2.91 mi,450 ft,450 ft,01:24,2.1 mph
https://www.komoot.com/smarttour/34280,Wolfsschlucht – Bäreloch loop from Welschenrohr,Expert,4.30 mi,850 ft,850 ft,02:16,1.9 mph
https://www.komoot.com/smarttour/991268,Holzweg Thal – Roggenflue loop from Balsthal,Intermediate,8.93 mi,"1,650 ft","1,675 ft",04:27,2.0 mph
https://www.komoot.com/smarttour/126488,Roggenflue – Holzweg Thal loop from Holderbank,Intermediate,8.43 mi,"1,625 ft","1,650 ft",04:15,2.0 mph
https://www.komoot.com/smarttour/5485434,Einkehren und geniessen – Lama Farm loop from Mümliswil,Easy,2.86 mi,650 ft,650 ft,01:28,2.0 mph
https://www.komoot.com/smarttour/8044745,Aussicht vom Vogelberg – Ulmethöhe 973m loop from Ramiswil,Expert,11.4 mi,"2,475 ft","2,475 ft",05:59,1.9 mph
https://www.komoot.com/smarttour/456819,Felsweg auf den Roggen – Roggenflue loop from Balsthal,Expert,5.69 mi,"1,600 ft","1,575 ft",03:23,1.7 mph
https://www.komoot.com/smarttour/1590085,Wolfsschlucht – Der Blick auf das Bäreloch loop from Welschenrohr,Intermediate,3.72 mi,775 ft,775 ft,02:00,1.9 mph
https://www.komoot.com/smarttour/1589965,Der Blick auf das Bäreloch – Wolfsschlucht loop from Welschenrohr,Intermediate,3.68 mi,750 ft,775 ft,01:57,1.9 mph
https://www.komoot.com/smarttour/5478634,Hofbergli – Aussichtspunkt loop from Herbetswil,Expert,6.32 mi,"1,475 ft","1,450 ft",03:25,1.8 mph
https://www.komoot.com/smarttour/627372,Hinteri Egg – Hinteri Egg loop from Mümliswil,Intermediate,9.13 mi,"2,200 ft","2,200 ft",04:50,1.9 mph
https://www.komoot.com/smarttour/1599893,Hohe Winde – Hohe Winde loop from Ramiswil,Intermediate,9.87 mi,"1,650 ft","1,650 ft",04:45,2.1 mph
https://www.komoot.com/smarttour/4170224,Röti – Balmfluechöpfli loop from Welschenrohr,Expert,10.9 mi,"3,525 ft","3,525 ft",06:41,1.6 mph
https://www.komoot.com/smarttour/8039090,Vogelberg – Aussichtspunkt Passwang loop from Ramiswil,Easy,2.57 mi,575 ft,575 ft,01:20,1.9 mph
https://www.komoot.com/smarttour/8039084,Vogelberg – Aussichtspunkt Passwang loop from Mümliswil,Intermediate,2.28 mi,575 ft,575 ft,01:13,1.9 mph
https://www.komoot.com/smarttour/1802291,Alpaka Spaziergang – Zwipf loop from Herrenschwanden,Intermediate,3.44 mi,125 ft,125 ft,01:27,2.4 mph
https://www.komoot.com/smarttour/4167455,Zwipf loop from Herrenschwanden,Intermediate,2.47 mi,75 ft,75 ft,01:01,2.4 mph
https://www.komoot.com/smarttour/1515995,Alte Aare – Chräjeninsel-Seeli loop from Aarberg,Intermediate,5.97 mi,100 ft,100 ft,02:27,2.4 mph
https://www.komoot.com/smarttour/1515995,Alte Aare – Chräjeninsel-Seeli loop from Aarberg,Intermediate,5.97 mi,100 ft,100 ft,02:27,2.4 mph
https://www.komoot.com/smarttour/1515293,Alte Aare – Chräjeninsel-Seeli loop from Stiglimatt,Intermediate,5.40 mi,100 ft,100 ft,02:13,2.4 mph
https://www.komoot.com/smarttour/1523043,Chutzenhütte – Chutzeturm loop from Seedorf,Easy,2.52 mi,250 ft,250 ft,01:08,2.2 mph
https://www.komoot.com/smarttour/5474561,Auenlandschaft Aarberg – Aarenuferweg loop from Kallnach,Intermediate,6.30 mi,275 ft,275 ft,02:40,2.4 mph
https://www.komoot.com/smarttour/1524113,Auenlandschaft Aarberg – Aarenuferweg loop from Aarberg,Intermediate,6.84 mi,300 ft,300 ft,02:54,2.4 mph
https://www.komoot.com/smarttour/4146768,Alte Aare – Auenlandschaft Aarberg loop from Aarberg,Easy,2.98 mi,75 ft,75 ft,01:14,2.4 mph
https://www.komoot.com/smarttour/12211583,Toller Rastplatz – Aarenuferweg loop from Bargen BE,Intermediate,6.24 mi,375 ft,375 ft,02:41,2.3 mph
https://www.komoot.com/smarttour/1524788,Chutzeturm – Chutzenhütte loop from Frieswil,Intermediate,7.12 mi,875 ft,875 ft,03:16,2.2 mph
https://www.komoot.com/smarttour/1525391,Burgstelle Witteberg – Fahrverbot loop from Kallnach,Expert,14.8 mi,"1,125 ft","1,125 ft",06:30,2.3 mph
https://www.komoot.com/smarttour/1524147,Sandsteinhöhlen von Baggwil – Dammhirsche loop from Seedorf,Intermediate,5.03 mi,500 ft,500 ft,02:15,2.2 mph
https://www.komoot.com/smarttour/12197380,Alte Aare bei Lyss loop from Lyss,Easy,3.19 mi,50 ft,50 ft,01:18,2.4 mph
https://www.komoot.com/smarttour/1524085,Chutzeturm loop from Meikirch,Intermediate,5.14 mi,800 ft,800 ft,02:28,2.1 mph
https://www.komoot.com/smarttour/1522949,Chutzeturm loop from Wahlendorf,Easy,4.13 mi,350 ft,350 ft,01:49,2.3 mph
https://www.komoot.com/smarttour/1514318,Waldhaus Lyss – Schürmatt Weiher loop from Lyss,Intermediate,5.34 mi,375 ft,375 ft,02:19,2.3 mph
https://www.komoot.com/smarttour/1515305,Auenlandschaft Aarberg – Alte Aare loop from Aarberg,Intermediate,7.33 mi,125 ft,150 ft,03:01,2.4 mph
https://www.komoot.com/smarttour/1802358,Alpaka Spaziergang – Büsselimoos loop from Herrenschwanden,Intermediate,3.51 mi,50 ft,50 ft,01:26,2.4 mph
https://www.komoot.com/smarttour/8009070,Chräjeninsel-Seeli – Alte Aare bei Lyss loop from Aarberg,Intermediate,7.03 mi,150 ft,150 ft,02:54,2.4 mph
https://www.komoot.com/smarttour/1524792,Sandsteinhöhlen von Baggwil – Chutzeturm loop from Frieswil,Intermediate,8.26 mi,"1,150 ft","1,150 ft",03:52,2.1 mph
https://www.komoot.com/smarttour/5475039,Wohlei – Wohleibrügg loop from Buttenried,Expert,11.3 mi,"1,025 ft","1,050 ft",05:03,2.2 mph
https://www.komoot.com/smarttour/12212260,Wohleibrügg – Corona Rundweg loop from Frauenkappelen,Intermediate,7.00 mi,475 ft,475 ft,03:03,2.3 mph
https://www.komoot.com/smarttour/1524933,Chutzen loop from Laupen,Intermediate,8.31 mi,625 ft,625 ft,03:39,2.3 mph
https://www.komoot.com/smarttour/1524933,Chutzen loop from Laupen,Intermediate,8.31 mi,625 ft,625 ft,03:39,2.3 mph
https://www.komoot.com/smarttour/278910,Brätliplatz loop from Rosshäusern,Easy,3.42 mi,175 ft,175 ft,01:28,2.3 mph
https://www.komoot.com/smarttour/8010355,Thörishaus entlang der Sense loop from Thörishaus,Easy,3.44 mi,100 ft,100 ft,01:26,2.4 mph
https://www.komoot.com/smarttour/1523325,Holzbrücke – Brückenbaustelle an der Saane loop from Laupen,Intermediate,6.54 mi,225 ft,225 ft,02:44,2.4 mph
https://www.komoot.com/smarttour/1523332,Wasserrad Flühlemühle – Flühlemühle Schlucht loop from Laupen BE,Intermediate,6.23 mi,450 ft,475 ft,02:44,2.3 mph
https://www.komoot.com/smarttour/5472979,Mitten im Fluss – Wohleibrügg loop from Hinterkappelen,Easy,4.48 mi,100 ft,100 ft,01:51,2.4 mph
https://www.komoot.com/smarttour/1524989,Am Scherlibach – Thörishaus entlang der Sense loop from Thörishaus Dorf,Intermediate,5.64 mi,500 ft,500 ft,02:32,2.2 mph
https://www.komoot.com/smarttour/5472760,Fahrverbot loop from Wileroltigen,Easy,2.54 mi,50 ft,50 ft,01:03,2.4 mph
https://www.komoot.com/smarttour/5472457,Flühlemühle Schlucht – Wasserrad Flühlemühle loop from Laupen,Easy,4.14 mi,250 ft,250 ft,01:47,2.3 mph
https://www.komoot.com/smarttour/5475161,Wohlensee – Fahrverbot loop from Wileroltigen,Expert,11.7 mi,900 ft,925 ft,05:08,2.3 mph
https://www.komoot.com/smarttour/5474470,Holzbrücke loop from Mühleberg,Intermediate,7.78 mi,575 ft,575 ft,03:24,2.3 mph
https://www.komoot.com/smarttour/1524329,Auriedsteg loop from Kriechenwil,Intermediate,6.52 mi,275 ft,275 ft,02:45,2.4 mph
https://www.komoot.com/smarttour/4150671,Auriedsteg – Saaneschlucht loop from Laupen BE,Intermediate,11.6 mi,550 ft,550 ft,04:55,2.4 mph
https://www.komoot.com/smarttour/12212608,Wunderbarer Ort – Am Scherlibach loop from Thörishaus,Intermediate,9.68 mi,925 ft,925 ft,04:20,2.2 mph
https://www.komoot.com/smarttour/12207736,Morat – Berntor loop from Münchenwiler,Easy,3.96 mi,175 ft,200 ft,01:41,2.4 mph
https://www.komoot.com/smarttour/1523890,Scherligraben – Am Scherlibach loop from Thörishaus Dorf,Easy,4.56 mi,350 ft,325 ft,01:59,2.3 mph
https://www.komoot.com/smarttour/8012237,Natur pur loop from Buttenried,Intermediate,5.79 mi,400 ft,375 ft,02:31,2.3 mph
https://www.komoot.com/smarttour/1524971,Abwechslungsreiche Sense – Hängebrücke loop from Thörishaus Dorf,Intermediate,7.40 mi,800 ft,800 ft,03:23,2.2 mph
https://www.komoot.com/smarttour/208946,Ballenbühl – View point loop from Konolfingen,Easy,4.02 mi,700 ft,700 ft,01:57,2.1 mph
https://www.komoot.com/smarttour/993186,Ballenbühl – View point loop from Mirchel,Easy,3.59 mi,525 ft,525 ft,01:42,2.1 mph
https://www.komoot.com/smarttour/993133,Seitenarm der Aare – Terrasse an der Aare loop from Münsingen,Easy,4.73 mi,50 ft,50 ft,01:55,2.5 mph
https://www.komoot.com/smarttour/993133,Seitenarm der Aare – Terrasse an der Aare loop from Münsingen,Easy,4.73 mi,50 ft,50 ft,01:55,2.5 mph
https://www.komoot.com/smarttour/4169028,Ballenbühl loop from Mirchel,Intermediate,4.44 mi,700 ft,700 ft,02:07,2.1 mph
https://www.komoot.com/smarttour/4166829,Hammer Aussicht – Oberhalb Bleiken loop from Bleiken,Easy,2.94 mi,850 ft,850 ft,01:39,1.8 mph
https://www.komoot.com/smarttour/362898,Oberhalb Bleiken – Hammer Aussicht loop from Bleiken,Easy,2.28 mi,575 ft,575 ft,01:12,1.9 mph
https://www.komoot.com/smarttour/12218190,Hammer Aussicht loop from Bleiken,Intermediate,3.88 mi,950 ft,950 ft,02:05,1.9 mph
https://www.komoot.com/smarttour/4171874,Ballenbühl – Vvvv loop from Stalden,Intermediate,8.94 mi,875 ft,875 ft,04:01,2.2 mph
https://www.komoot.com/smarttour/291303,Zzzu – Ballenbühl loop from Grosshöchstetten,Intermediate,6.42 mi,700 ft,700 ft,02:55,2.2 mph
https://www.komoot.com/smarttour/8023847,"""Schloss Wyl"" in Schlosswil – View point loop from Schlosswil",Intermediate,6.07 mi,600 ft,600 ft,02:44,2.2 mph
https://www.komoot.com/smarttour/730371,View point loop from Grosshöchstetten,Intermediate,6.46 mi,675 ft,675 ft,02:54,2.2 mph
https://www.komoot.com/smarttour/993132,Traumhafter Belpberg im Herbst – Chutzen/Belpberg loop from Münsingen,Intermediate,7.49 mi,"1,200 ft","1,200 ft",03:39,2.1 mph
https://www.komoot.com/smarttour/1811354,Chuderhüsiturm – Aussichtsturm loop from Linden,Intermediate,5.72 mi,875 ft,875 ft,02:44,2.1 mph
https://www.komoot.com/smarttour/1816113,Waldeingang – Alpenpanorama loop from Oberdiessbach,Intermediate,9.52 mi,325 ft,350 ft,03:59,2.4 mph
https://www.komoot.com/smarttour/8022922,Waldeingang loop from Kiesen,Intermediate,6.06 mi,200 ft,200 ft,02:32,2.4 mph
https://www.komoot.com/smarttour/1806161,Oberhalb Bleiken – Äschlenalp loop from Bleiken,Intermediate,4.74 mi,"1,000 ft","1,000 ft",02:22,2.0 mph
https://www.komoot.com/smarttour/4169034,Seitenarm der Aare loop from Rubigen,Intermediate,5.16 mi,50 ft,50 ft,02:06,2.5 mph
https://www.komoot.com/smarttour/12238679,Rathausplatz Thun – Zulg fliesst in Aare loop from Kiesen,Expert,13.1 mi,150 ft,150 ft,05:20,2.5 mph
https://www.komoot.com/smarttour/1811317,Hammer Aussicht loop from Oberdiessbach,Intermediate,5.73 mi,"1,550 ft","1,550 ft",03:10,1.8 mph
https://www.komoot.com/smarttour/4171938,Hofladen – Wunderbare Aussicht in Worb loop from Walkringen,Intermediate,7.19 mi,"1,150 ft","1,200 ft",03:27,2.1 mph
https://www.komoot.com/smarttour/12032159,Märjelen-Gletscherstube – Bettmersee loop from Brüch,Expert,15.8 mi,"2,500 ft","2,500 ft",07:50,2.0 mph
https://www.komoot.com/smarttour/5435623,Aussicht vom Golmenegg – Bettmersee loop from Riederalp,Intermediate,5.42 mi,800 ft,800 ft,02:33,2.1 mph
https://www.komoot.com/smarttour/285978,Bettmersee – Bettmeralp loop from Riederalp,Intermediate,5.59 mi,850 ft,850 ft,02:43,2.1 mph
https://www.komoot.com/smarttour/285978,Bettmersee – Bettmeralp loop from Riederalp,Intermediate,5.59 mi,850 ft,850 ft,02:43,2.1 mph
https://www.komoot.com/smarttour/12030505,Gletscherpanorama – Aletschgletscher loop from Riederalp,Expert,6.84 mi,"1,950 ft","1,950 ft",04:13,1.6 mph
https://www.komoot.com/smarttour/7901655,Aletsch Blick – Bettmersee loop from Riederalp,Intermediate,9.08 mi,"1,850 ft","1,850 ft",04:59,1.8 mph
https://www.komoot.com/smarttour/12029944,Aussicht von der Riederfurka – Aletsch Blick loop from Riederalp,Intermediate,4.46 mi,"1,075 ft","1,075 ft",02:21,1.9 mph
https://www.komoot.com/smarttour/5434881,Hohfluh – Aussicht von der Riederfurka loop from Riederalp,Intermediate,7.36 mi,"1,625 ft","1,625 ft",04:03,1.8 mph
https://www.komoot.com/smarttour/7899085,Belalp – Lüsga loop from Riederalp,Easy,2.66 mi,375 ft,375 ft,01:14,2.1 mph
