link,title,difficulty,distance,elevation_up,elevation_down,duration,speed,gpx_file
https://www.komoot.com/smarttour/1515945,Wilde Jura-Wiesen – Etang de la Gruère loop from Tramelan-Chalet,Intermediate,10.6 mi,975 ft,975 ft,04:44,2.2 mph,2023-05-07_1109290980_GPX Download_ Wilde Jura-Wiesen – Etang de la Gruère Runde von Tramelan-Chalet.gpx
https://www.komoot.com/smarttour/8007370,Erholung im Hochmoor – Etang de la Gruère loop from Les Reussilles,Intermediate,7.78 mi,525 ft,525 ft,03:22,2.3 mph,2023-05-08_1111450257_GPX Download_ Erholung im Hochmoor – Etang de la Gruère Runde von Les Reussilles.gpx
https://www.komoot.com/smarttour/992836,Wasserfall Tubeloch-Schlucht – Eingang zur Taubenlochschlucht loop from Evilard,Easy,3.45 mi,425 ft,425 ft,01:36,2.2 mph,2023-05-07_1109291448_GPX Download_ Wasserfall Tubeloch-Schlucht – Eingang zur Taubenlochschlucht Runde von Evilard.gpx
https://www.komoot.com/smarttour/992836,Wasserfall Tubeloch-Schlucht – Eingang zur Taubenlochschlucht loop from Evilard,Easy,3.45 mi,425 ft,425 ft,01:36,2.2 mph,2023-05-07_1109291721_GPX Download_ Wasserfall Tubeloch-Schlucht – Eingang zur Taubenlochschlucht Runde von Evilard.gpx
https://www.komoot.com/smarttour/8010332,Blick ins Seeland Alpen – Antenne de Chasseral loop from Cortébert,Intermediate,10.5 mi,"1,300 ft","1,300 ft",04:50,2.2 mph,2023-05-07_1109291973_GPX Download_ Blick ins Seeland Alpen – Antenne de Chasseral Runde von Cortébert.gpx
https://www.komoot.com/smarttour/4146169,Combe Grède – Hôtel du Chasseral loop from Villeret,Expert,10.9 mi,"2,900 ft","2,900 ft",06:22,1.7 mph,2023-05-07_1109292430_GPX Download_ Combe Grède – Hôtel du Chasseral Runde von Villeret.gpx
https://www.komoot.com/smarttour/711145,Jurahaus – Bison Ranch loop from Orvin,Intermediate,6.14 mi,"1,125 ft","1,125 ft",03:04,2.0 mph,2023-05-09_1112360143_GPX Download_ Leglerhütte – Stausee Garichti Runde von Rüti.gpx
https://www.komoot.com/smarttour/992812,Wilde Jura-Wiesen – Etang de la Gruère loop from Les Reussilles,Easy,3.31 mi,200 ft,175 ft,01:25,2.3 mph,2023-05-09_1112394222_GPX Download_ Wilde Jura-Wiesen – Etang de la Gruère Runde von Les Reussilles.gpx
https://www.komoot.com/smarttour/5471494,Drei-Seen-Sicht vom Mont-Sujet – Mont Sujet loop from Orvin,Intermediate,6.23 mi,"1,200 ft","1,200 ft",03:04,2.0 mph,2023-05-07_1109293324_GPX Download_ Drei-Seen-Sicht vom Mont-Sujet – Mont Sujet Runde von Orvin.gpx
https://www.komoot.com/smarttour/4147568,Drei-Seen-Sicht vom Mont-Sujet – Bergerie du Haut loop from Orvin,Intermediate,5.18 mi,950 ft,950 ft,02:32,2.0 mph,2023-05-07_1109293603_GPX Download_ Drei-Seen-Sicht vom Mont-Sujet – Bergerie du Haut Runde von Orvin.gpx
https://www.komoot.com/smarttour/1514964,Mont Sujet – Drei-Seen-Sicht vom Mont-Sujet loop from Orvin,Intermediate,6.82 mi,"1,150 ft","1,150 ft",03:18,2.1 mph,2023-05-07_1109298421_GPX Download_ Mont Sujet – Drei-Seen-Sicht vom Mont-Sujet Runde von Orvin.gpx
https://www.komoot.com/smarttour/8010652,Combe Grède – Antenne de Chasseral loop from Villeret,Expert,13.3 mi,"3,150 ft","3,150 ft",07:25,1.8 mph,2023-05-07_1109298634_GPX Download_ Combe Grède – Antenne de Chasseral Runde von Villeret.gpx
https://www.komoot.com/smarttour/4148392,Hôtel du Chasseral – Combe Grède loop from Villeret,Expert,6.07 mi,"2,525 ft","2,525 ft",04:33,1.3 mph,2023-05-07_1109298896_GPX Download_ Hôtel du Chasseral – Combe Grède Runde von Villeret.gpx
https://www.komoot.com/smarttour/1511961,Hiking loop from Cormoret,Intermediate,7.37 mi,675 ft,675 ft,03:17,2.2 mph,2023-05-08_1111405707_GPX Download_ Fuorcla Funtauna S-charl – Wunderschöner Bergföhrenwald Runde von Lü.gpx
https://www.komoot.com/smarttour/8004155,Mont Soleil loop from Mont Soleil,Intermediate,8.45 mi,950 ft,950 ft,03:51,2.2 mph,2023-05-07_1109299395_GPX Download_ Mont Soleil Runde von Mont Soleil.gpx
https://www.komoot.com/smarttour/8005133,Jurahaus – Picnic place loop from Orvin,Intermediate,4.54 mi,"1,025 ft","1,025 ft",02:23,1.9 mph,2023-05-07_1109299591_GPX Download_ Jurahaus – Picnic place Runde von Orvin.gpx
https://www.komoot.com/smarttour/4148159,Stierenberg – Restaurant Stierenberg loop from Romont,Intermediate,4.55 mi,650 ft,650 ft,02:08,2.1 mph,2023-05-07_1109299794_GPX Download_ Stierenberg – Restaurant Stierenberg Runde von Romont.gpx
https://www.komoot.com/smarttour/992841,Blick ins Seeland Alpen – Antenne de Chasseral loop from Courtelary,Intermediate,7.21 mi,"1,275 ft","1,300 ft",03:30,2.1 mph,2023-05-07_1109300026_GPX Download_ Blick ins Seeland Alpen – Antenne de Chasseral Runde von Courtelary.gpx
https://www.komoot.com/smarttour/1516232,Montoz loop from Reuchenette-Péry,Expert,9.35 mi,"2,450 ft","2,450 ft",05:09,1.8 mph,2023-05-08_1111493045_GPX Download_ Staumauer am Tseuziersee – Lac de Tseuzier Runde von Glarey.gpx
https://www.komoot.com/smarttour/1516611,Métairie de la Werdtberg – Chaîne de Montoz loop from La Heutte,Expert,11.4 mi,"2,550 ft","2,550 ft",05:57,1.9 mph,2023-05-08_1111534174_GPX Download_  Gletschergarten Cavaglia – Palüsee und Blick zum Piz Palü Runde von Angeli Custodi.gpx
https://www.komoot.com/smarttour/1515660,"Restaurant Bözingenberg – Bergerie, blick auf Chasseral loop from Romont",Intermediate,6.44 mi,950 ft,950 ft,03:01,2.1 mph,"2023-05-07_1109308756_GPX Download_ Restaurant Bözingenberg – Bergerie, blick auf Chasseral Runde von Romont.gpx"
https://www.komoot.com/smarttour/1132421,Schloss Aarwangen loop from Aarwangen Schloss,Easy,4.63 mi,200 ft,175 ft,01:57,2.4 mph,2023-05-07_1109308997_GPX Download_ Schloss Aarwangen Runde von Aarwangen Schloss.gpx
https://www.komoot.com/smarttour/1816503,Stauwehr Murg – Murg Naturschutzzone loop from Schwarzhäusern,Intermediate,7.13 mi,475 ft,475 ft,03:06,2.3 mph,2023-05-07_1109309243_GPX Download_ Stauwehr Murg – Murg Naturschutzzone Runde von Schwarzhäusern.gpx
https://www.komoot.com/smarttour/560318,Aspisee – Picknickplatz mit Feuerstelle loop from St. Urban,Intermediate,6.69 mi,600 ft,600 ft,02:58,2.3 mph,2023-05-07_1109309452_GPX Download_ Aspisee – Picknickplatz mit Feuerstelle Runde von St. Urban.gpx
https://www.komoot.com/smarttour/560318,Aspisee – Picknickplatz mit Feuerstelle loop from St. Urban,Intermediate,6.69 mi,600 ft,600 ft,02:58,2.3 mph,2023-05-07_1109627258_GPX Download_ Oberi Gipsmüli – Kloster Königsfelden Runde von Brugg.gpx
https://www.komoot.com/smarttour/8023968,Aspisee – Tierpark Langenthal loop from Langenthal,Intermediate,6.80 mi,575 ft,575 ft,03:00,2.3 mph,2023-05-07_1109310571_GPX Download_ Aspisee – Tierpark Langenthal Runde von Langenthal.gpx
https://www.komoot.com/smarttour/5478313,Schöne Hügellandschaft loop from Gerbe,Intermediate,9.49 mi,"1,375 ft","1,375 ft",04:29,2.1 mph,2023-05-07_1109310795_GPX Download_ Schöne Hügellandschaft Runde von Gerbe.gpx
https://www.komoot.com/smarttour/1817339,Urkraft Aare – Reformierte Kirche Wynau loop from Roggwil-Wynau,Intermediate,8.67 mi,525 ft,525 ft,03:44,2.3 mph,2023-05-07_1109311140_GPX Download_ Urkraft Aare – Reformierte Kirche Wynau Runde von Roggwil-Wynau.gpx
https://www.komoot.com/smarttour/560289,Hohwacht – Hochwacht loop from Madiswil,Intermediate,5.73 mi,775 ft,775 ft,02:42,2.1 mph,2023-05-07_1109311365_GPX Download_ Hohwacht – Hochwacht Runde von Madiswil.gpx
https://www.komoot.com/smarttour/1132415,Ehemaliges Kloster St. Urban loop from St. Urban,Easy,3.87 mi,300 ft,300 ft,01:42,2.3 mph,2023-05-07_1109311555_GPX Download_ Ehemaliges Kloster St. Urban Runde von St. Urban.gpx
https://www.komoot.com/smarttour/1815691,Ruine Grünenberg Melchnau loop from Melchnau,Intermediate,3.92 mi,375 ft,425 ft,01:46,2.2 mph,2023-05-07_1109316321_GPX Download_ Ruine Grünenberg Melchnau Runde von Melchnau.gpx
https://www.komoot.com/smarttour/8022760,Ruine Grünenberg Melchnau loop from Altbüron,Intermediate,4.15 mi,425 ft,425 ft,01:52,2.2 mph,2023-05-07_1109316552_GPX Download_ Ruine Grünenberg Melchnau Runde von Altbüron.gpx
https://www.komoot.com/smarttour/8022056,Trübelbachweiher – Ehemaliges Kloster St. Urban loop from St. Urban,Easy,3.45 mi,300 ft,300 ft,01:32,2.3 mph,2023-05-07_1109316774_GPX Download_ Trübelbachweiher – Ehemaliges Kloster St. Urban Runde von St. Urban.gpx
https://www.komoot.com/smarttour/1132388,Langeten Fussweg – Langete Flussverlauf loop from Madiswil,Easy,2.99 mi,75 ft,75 ft,01:14,2.4 mph,2023-05-07_1109317233_GPX Download_ Langeten Fussweg – Langete Flussverlauf Runde von Madiswil.gpx
https://www.komoot.com/smarttour/1817005,Hochwacht loop from Grossdietwil,Intermediate,8.41 mi,"1,125 ft","1,125 ft",03:56,2.1 mph,2023-05-07_1109317333_GPX Download_ Hochwacht Runde von Grossdietwil.gpx
https://www.komoot.com/smarttour/12219217,Önz Mündung – Vogelroupfi - Blick loop from Aarwangen Schloss,Intermediate,7.41 mi,275 ft,275 ft,03:07,2.4 mph,2023-05-07_1109317649_GPX Download_ Önz Mündung – Vogelroupfi - Blick Runde von Aarwangen Schloss.gpx
https://www.komoot.com/smarttour/1815515,Sängeliweier – Spazierweg Waldrand loop from Trubberg,Intermediate,5.03 mi,275 ft,275 ft,02:09,2.3 mph,2023-05-07_1109317986_GPX Download_ Sängeliweier – Spazierweg Waldrand Runde von Trubberg.gpx
https://www.komoot.com/smarttour/5477801,Spazierweg Waldrand – Sängeliweier loop from Lotzwil,Intermediate,5.23 mi,300 ft,300 ft,02:14,2.3 mph,2023-05-07_1109318242_GPX Download_ Spazierweg Waldrand – Sängeliweier Runde von Lotzwil.gpx
https://www.komoot.com/smarttour/1812871,Spazierweg Waldrand – Sängeliweier loop from Langenthal,Easy,3.96 mi,175 ft,175 ft,01:41,2.4 mph,2023-05-07_1109318643_GPX Download_ Spazierweg Waldrand – Sängeliweier Runde von Langenthal.gpx
https://www.komoot.com/smarttour/8024912,Hochwacht – Wässermatte loop from Langenthal,Expert,12.5 mi,"1,425 ft","1,425 ft",05:47,2.2 mph,2023-05-07_1109319040_GPX Download_ Hochwacht – Wässermatte Runde von Langenthal.gpx
https://www.komoot.com/smarttour/8022917,Erlebnisspfad Roggwil loop from Langenthal,Intermediate,5.43 mi,300 ft,300 ft,02:19,2.3 mph,2023-05-07_1109325080_GPX Download_ Erlebnisspfad Roggwil Runde von Langenthal.gpx
https://www.komoot.com/smarttour/8023938,Erlebnisspfad Roggwil loop from Roggwil Buchägerten,Intermediate,7.31 mi,575 ft,575 ft,03:12,2.3 mph,2023-05-07_1109325355_GPX Download_ Erlebnisspfad Roggwil Runde von Roggwil Buchägerten.gpx
https://www.komoot.com/smarttour/1814757,"Ämmeuferweg – ""Emme Schwelle bei Aefligen"" loop from Utzenstorf",Intermediate,7.31 mi,175 ft,175 ft,03:01,2.4 mph,2023-05-09_1112397818_GPX Download_ ASPO Nature Center – Blick auf den Murtensee Runde von Cudrefin.gpx
https://www.komoot.com/smarttour/4169926,Utzensdorf: Schloss Landshut – Schloss Landshut loop from Gerlafingen,Intermediate,7.31 mi,200 ft,200 ft,03:02,2.4 mph,2023-05-07_1109326171_GPX Download_ Utzensdorf_ Schloss Landshut – Schloss Landshut Runde von Gerlafingen.gpx
https://www.komoot.com/smarttour/1814778,Schloss Landshut – Utzensdorf: Schloss Landshut loop from Utzenstorf,Intermediate,7.66 mi,250 ft,250 ft,03:12,2.4 mph,2023-05-07_1110483092_GPX Download_ Kleiner Weg zum Stierenberg – Restaurant Stierenberg Runde von Beinwil.gpx
https://www.komoot.com/smarttour/1814778,Schloss Landshut – Utzensdorf: Schloss Landshut loop from Utzenstorf,Intermediate,7.66 mi,250 ft,250 ft,03:12,2.4 mph,2023-05-08_1111598074_GPX Download_  Weiler Lutikon – Aussicht über den Lützelsee Runde von Hombrechtikon.gpx
https://www.komoot.com/smarttour/12212984,Hiking loop from Gerlafingen,Easy,4.26 mi,175 ft,175 ft,01:48,2.4 mph,2023-05-07_1110232943_GPX Download_ Sormattfall – Schloss Wildenstein Runde von Talhaus.gpx
https://www.komoot.com/smarttour/4165204,Schloss Landshut – Utzensdorf: Schloss Landshut loop from Bätterkinden,Easy,3.47 mi,50 ft,50 ft,01:25,2.4 mph,2023-05-07_1110151929_GPX Download_ Erlenpromenade – Grindelwald _ Bergpanorama Runde von Grindelwald.gpx
https://www.komoot.com/smarttour/12212862,Hiking loop from Bätterkinden,Easy,3.79 mi,100 ft,100 ft,01:34,2.4 mph,2023-05-08_1111401862_GPX Download_ Giessenfall – Aussicht Runde von Littenheid.gpx
https://www.komoot.com/smarttour/4171322,Aussichtspunkt loop from Schönbühl,Intermediate,6.69 mi,825 ft,825 ft,03:04,2.2 mph,2023-05-07_1109327556_GPX Download_ Aussichtspunkt Runde von Schönbühl.gpx
https://www.komoot.com/smarttour/12216040,Hiking loop from Wiler,Intermediate,5.94 mi,175 ft,175 ft,02:28,2.4 mph,2023-05-07_1110442856_GPX Download_ Balmfluechöpfli – Gipfel Röti Runde von Langendorf.gpx
https://www.komoot.com/smarttour/4170046,Hiking loop from Urtenen,Intermediate,5.06 mi,225 ft,225 ft,02:08,2.4 mph,2023-05-08_1111448986_GPX Download_ Rochers de Naye – Bahnhof Rochers de Naye Runde von Haut-de-Caux.gpx
https://www.komoot.com/smarttour/12218593,Bäckerei/Café Winz loop from Utzenstorf,Intermediate,6.04 mi,125 ft,125 ft,02:29,2.4 mph,2023-05-08_1111460788_GPX Download_ Gorges de l'Areuse – Saut de Brot Runde von Noiraigue.gpx
https://www.komoot.com/smarttour/4172134,Hiking loop from Münchenbuchsee,Intermediate,7.08 mi,525 ft,525 ft,03:05,2.3 mph,2023-05-07_1110115043_GPX Download_ Gutsbetrieb Löwenburg Runde von Roggenburg.gpx
https://www.komoot.com/smarttour/1813012,Aussichtspunkt Schwarzkopf – Aussichtspunkt loop from Moosseedorf,Intermediate,7.98 mi,"1,025 ft","1,025 ft",03:41,2.2 mph,2023-05-07_1109333780_GPX Download_ Aussichtspunkt Schwarzkopf – Aussichtspunkt Runde von Moosseedorf.gpx
https://www.komoot.com/smarttour/4169806,Aussicht oberhalb Golfplatz loop from Münchenbuchsee,Intermediate,5.67 mi,175 ft,175 ft,02:22,2.4 mph,2023-05-07_1109333986_GPX Download_ Aussicht oberhalb Golfplatz Runde von Münchenbuchsee.gpx
https://www.komoot.com/smarttour/5477906,Schloss Jegenstorf – Schöner Brätliplatz loop from Jegenstorf,Intermediate,4.97 mi,250 ft,250 ft,02:07,2.3 mph,2023-05-08_1111548440_GPX Download_ Ausblick vom Felsenweg – Felsenwanderweg Runde von Ennetbürgen.gpx
https://www.komoot.com/smarttour/1802673,Aussicht oberhalb Golfplatz loop from Moosseedorf,Intermediate,2.92 mi,125 ft,125 ft,01:14,2.4 mph,2023-05-07_1109334490_GPX Download_ Aussicht oberhalb Golfplatz Runde von Moosseedorf.gpx
https://www.komoot.com/smarttour/8025566,Schloss Jegenstorf – faltuc loop from Schönbühl SBB,Intermediate,5.52 mi,100 ft,100 ft,02:16,2.4 mph,2023-05-07_1110470311_GPX Download_ Schöne Aussicht – Obersee Runde von Arosa.gpx
https://www.komoot.com/smarttour/12219627,Ämmeuferweg – Emmeweg loop from Utzenstorf,Expert,13.8 mi,350 ft,325 ft,05:43,2.4 mph,2023-05-07_1110124460_GPX Download_ Passo Bareta – Cima Di Gorda Runde von Ponto Valentino.gpx
https://www.komoot.com/smarttour/1814741,Faltuc – Schloss Jegenstorf loop from Jegenstorf,Intermediate,7.21 mi,325 ft,325 ft,03:03,2.4 mph,2023-05-07_1110175607_GPX Download_ Es ist eine schön im Wald Runde von Lüterkofen.gpx
https://www.komoot.com/smarttour/5477909,Natürlicher Urtenenbach loop from Jegenstorf,Intermediate,6.08 mi,325 ft,350 ft,02:36,2.3 mph,2023-05-08_1111519007_GPX Download_ Passhöhe Hulftegg – Hörnli Runde von Steg.gpx
https://www.komoot.com/smarttour/12218745,Altisberg loop from Wiler,Intermediate,5.12 mi,250 ft,250 ft,02:10,2.4 mph,2023-05-07_1109340377_GPX Download_ Altisberg Runde von Wiler.gpx
https://www.komoot.com/smarttour/1856344,Aussichtsplattform Harder – Augstmatthorn loop from Underem Berg,Expert,10.6 mi,"2,700 ft","2,700 ft",07:11,1.5 mph,2023-05-07_1109959115_GPX Download_ Schönste Sicht über Schwarzsee – Schwarzsee Runde von Schwarzsee.gpx
https://www.komoot.com/smarttour/8041381,Aussichtsplattform Harder – Schibefluh - UNTERSEEN (CH) loop from Luziwichel,Intermediate,4.85 mi,"2,200 ft","2,225 ft",03:43,1.3 mph,2023-05-07_1109340904_GPX Download_ Aussichtsplattform Harder – Schibefluh  -  UNTERSEEN (CH) Runde von Luziwichel.gpx
https://www.komoot.com/smarttour/8041317,Aussichtsplattform Harder loop from Luziwichel,Intermediate,4.34 mi,"2,100 ft","2,100 ft",03:45,1.2 mph,2023-05-07_1109341339_GPX Download_ Aussichtsplattform Harder Runde von Luziwichel.gpx
https://www.komoot.com/smarttour/8041317,Aussichtsplattform Harder loop from Luziwichel,Intermediate,4.34 mi,"2,100 ft","2,100 ft",03:45,1.2 mph,2023-05-08_1111549706_GPX Download_ Gummenalp – Käserei Lochalpe Runde von Wolfenschiessen.gpx
https://www.komoot.com/smarttour/12241479,Strandbad Neuhaus – Burgruine loop from Unterem Berg,Intermediate,6.08 mi,200 ft,200 ft,02:32,2.4 mph,2023-05-07_1109341898_GPX Download_ Strandbad Neuhaus – Burgruine Runde von Unterem Berg.gpx
https://www.komoot.com/smarttour/1847655,Strandbad Neuhaus loop from Unterem Berg,Intermediate,5.07 mi,325 ft,325 ft,02:12,2.3 mph,2023-05-07_1109342111_GPX Download_ Strandbad Neuhaus Runde von Unterem Berg.gpx
https://www.komoot.com/smarttour/1219056,Aussichtsplattform Harder – Wannichnubel loop from Underem Berg,Expert,2.99 mi,850 ft,875 ft,02:02,1.5 mph,2023-05-07_1109342346_GPX Download_ Aussichtsplattform Harder – Wannichnubel Runde von Underem Berg.gpx
https://www.komoot.com/smarttour/1219053,Aussichtsplattform Harder – Elfenweg uphill loop from Underem Berg,Intermediate,1.90 mi,775 ft,750 ft,01:28,1.3 mph,2023-05-07_1109347700_GPX Download_ Aussichtsplattform Harder – Elfenweg uphill Runde von Underem Berg.gpx
https://www.komoot.com/smarttour/12247316,Strandbad Neuhaus loop from Homüedig,Intermediate,4.91 mi,125 ft,125 ft,02:02,2.4 mph,2023-05-07_1109347920_GPX Download_ Strandbad Neuhaus Runde von Homüedig.gpx
https://www.komoot.com/smarttour/8042547,Blick auf die Aareschleuse – Goldeysteg loop from Unterem Berg,Intermediate,6.44 mi,275 ft,275 ft,02:43,2.4 mph,2023-05-07_1109348164_GPX Download_ Blick auf die Aareschleuse – Goldeysteg Runde von Unterem Berg.gpx
https://www.komoot.com/smarttour/8044470,Casino und Kursaal Interlaken – Blick auf die Aareschleuse loop from Luziwichel,Intermediate,10.6 mi,675 ft,675 ft,04:36,2.3 mph,2023-05-07_1109348479_GPX Download_ Casino und Kursaal Interlaken – Blick auf die Aareschleuse Runde von Luziwichel.gpx
https://www.komoot.com/smarttour/12241835,Schibefluh - UNTERSEEN (CH) loop from Unterem Berg,Easy,1.86 mi,700 ft,700 ft,01:09,1.6 mph,2023-05-07_1109348701_GPX Download_ Schibefluh  -  UNTERSEEN (CH) Runde von Unterem Berg.gpx
https://www.komoot.com/smarttour/12242490,Funicular view – Blick zur Bergbahn loop from Interlaken,Intermediate,3.50 mi,"1,025 ft","1,025 ft",02:06,1.7 mph,2023-05-07_1109348998_GPX Download_ Funicular view – Blick zur Bergbahn Runde von Interlaken.gpx
https://www.komoot.com/smarttour/5471167,Aussichtspunkt – Au Miroir du Doubs loop from Les Brenets,Intermediate,9.84 mi,"1,525 ft","1,500 ft",04:45,2.1 mph,2023-05-07_1109349313_GPX Download_ Aussichtspunkt – Au Miroir du Doubs Runde von Les Brenets.gpx
https://www.komoot.com/smarttour/12193956,Bahnhof Les Brenets – Aussichtspunkt loop from Les Brenets,Expert,12.2 mi,"2,275 ft","2,275 ft",06:11,2.0 mph,2023-05-07_1109355285_GPX Download_ Bahnhof Les Brenets – Aussichtspunkt Runde von Les Brenets.gpx
https://www.komoot.com/smarttour/8003484,Saut du Doubs – Aussichtspunkt loop from Les Brenets,Intermediate,6.11 mi,"1,150 ft","1,175 ft",03:03,2.0 mph,2023-05-07_1109349784_GPX Download_ Saut du Doubs – Aussichtspunkt Runde von Les Brenets.gpx
https://www.komoot.com/smarttour/8003484,Saut du Doubs – Aussichtspunkt loop from Les Brenets,Intermediate,6.11 mi,"1,150 ft","1,175 ft",03:03,2.0 mph,2023-05-08_1111336483_GPX Download_ Schöne Aussicht. – Wald Therwil Runde von Therwil.gpx
https://www.komoot.com/smarttour/4145816,Bahnhof Les Brenets – Aussichtspunkt loop from Les Brenets,Intermediate,5.72 mi,"1,400 ft","1,375 ft",03:02,1.9 mph,2023-05-07_1109349554_GPX Download_ Bahnhof Les Brenets – Aussichtspunkt Runde von Les Brenets.gpx
